ranking_date,team_id,points,rank
2026-01-01,USA,1385.91,19
2026-01-01,TUR,1384.59,20
2026-01-01,BEL,1378.28,21
2026-01-01,SEN,1364.7,22
2026-01-01,AUT,1364.3,23
2026-01-01,CAN,1361.56,24
2026-01-01,MEX,1329.96,25
2026-01-01,IRN,1317.41,26
2026-01-01,AUS,1313.83,27
2026-01-01,ALG,1292.57,28
2026-01-01,PAR,1264.37,29
2026-01-01,UZB,1255.71,30
2026-01-01,SCO,1232.64,31
2026-01-01,CZE,1200.86,32
2026-01-01,PAN,1194.0,33
2026-01-01,SWE,1163.46,34
2026-01-01,CIV,1134.43,35
2026-01-01,JOR,1118.07,36
2026-01-01,COD,1107.82,37
2026-01-01,EGY,1091.43,38
2026-01-01,TUN,1081.05,39
2026-01-01,KSA,1074.95,40
2026-01-01,NZL,1074.01,41
2026-01-01,IRQ,1054.75,42
2026-01-01,RSA,1052.93,43
2026-01-01,CPV,999.16,44
2026-01-01,JAM,971.47,45
2026-01-01,BIH,969.91,46
2026-01-01,HAI,952.58,47
2026-01-01,GHA,919.89,48
2026-01-01,QAT,880.61,49
2026-01-01,CUW,879.62,50
2026-04-01,ESP,1812.31,1
2026-04-01,ARG,1771.54,2
2026-04-01,FRA,1707.07,3
2026-04-01,ENG,1592.95,4
2026-04-01,NED,1572.4,5
2026-04-01,BRA,1571.47,6
2026-04-01,COL,1559.76,7
2026-04-01,GER,1557.2,8
2026-04-01,POR,1549.51,9
2026-04-01,JPN,1516.68,10
2026-04-01,MAR,1510.04,11
2026-04-01,CRO,1470.21,12
2026-04-01,ECU,1456.31,13
2026-04-01,SUI,1449.94,14
2026-04-01,NOR,1420.23,15
2026-04-01,BEL,1416.53,16
2026-04-01,ITA,1413.28,17
2026-04-01,TUR,1408.84,18
2026-04-01,URU,1403.46,19
2026-04-01,AUT,1397.53,20
2026-04-01,MEX,1380.55,21
2026-04-01,SEN,1374.9,22
2026-04-01,AUS,1337.97,23
2026-04-01,CAN,1336.63,24
2026-04-01,USA,1323.48,25
2026-04-01,IRN,1321.41,26
2026-04-01,KOR,1305.04,27
2026-04-01,ALG,1277.17,28
2026-04-01,PAR,1272.4,29
2026-04-01,UZB,1247.56,30
2026-04-01,SWE,1227.14,31
2026-04-01,CIV,1225.07,32
2026-04-01,CZE,1206.81,33
2026-04-01,EGY,1200.96,34
2026-04-01,SCO,1196.66,35
2026-04-01,PAN,1180.59,36
2026-04-01,JOR,1124.17,37
2026-04-01,COD,1107.55,38
2026-04-01,TUN,1106.36,39
2026-04-01,NZL,1085.12,40
2026-04-01,IRQ,1077.54,41
2026-04-01,KSA,1025.34,42
2026-04-01,RSA,1005.82,43
2026-04-01,BIH,993.7,44
2026-04-01,CPV,978.51,45
2026-04-01,JAM,976.76,46
2026-04-01,HAI,936.58,47
2026-04-01,GHA,903.45,48
2026-04-01,QAT,880.61,49
2026-04-01,CUW,831.79,50
2026-07-01,ESP,1797.15,1
2026-07-01,ARG,1778.03,2
2026-07-01,FRA,1673.51,3
2026-07-01,ENG,1606.53,4
2026-07-01,BRA,1595.91,5
2026-07-01,COL,1578.49,6
2026-07-01,GER,1578.19,7
2026-07-01,POR,1571.09,8
2026-07-01,NED,1548.59,9
2026-07-01,JPN,1521.45,10
2026-07-01,MAR,1513.57,11
2026-07-01,BEL,1471.9,12
2026-07-01,ECU,1471.74,13
2026-07-01,SUI,1461.18,14
2026-07-01,NOR,1445.22,15
2026-07-01,CRO,1444.48,16
2026-07-01,MEX,1437.84,17
2026-07-01,TUR,1434.71,18
2026-07-01,ITA,1431.11,19
2026-07-01,AUT,1408.63,20
2026-07-01,URU,1403.46,21
2026-07-01,CAN,1356.11,22
2026-07-01,IRN,1345.8,23
2026-07-01,SEN,1337.83,24
2026-07-01,USA,1334.54,25
2026-07-01,ALG,1331.41,26
2026-07-01,AUS,1323.99,27
2026-07-01,KOR,1318.89,28
2026-07-01,PAR,1281.25,29
2026-07-01,CIV,1263.95,30
2026-07-01,CZE,1247.45,31
2026-07-01,SCO,1240.86,32
2026-07-01,EGY,1218.34,33
2026-07-01,UZB,1209.29,34
2026-07-01,SWE,1206.31,35
2026-07-01,PAN,1167.96,36
2026-07-01,COD,1099.64,37
2026-07-01,JOR,1096.83,38
2026-07-01,TUN,1077.12,39
2026-07-01,IRQ,1071.14,40
2026-07-01,KSA,1040.82,41
2026-07-01,NZL,1026.55,42
2026-07-01,RSA,1015.29,43
2026-07-01,BIH,999.47,44
2026-07-01,HAI,972.84,45
2026-07-01,CPV,967.85,46
2026-07-01,JAM,944.54,47
2026-07-01,GHA,904.39,48
2026-07-01,QAT,861.59,49
2026-07-01,CUW,826.93,50
